NUMERO_POLICE,DATE_EFFET_DT,DATE_EXPIRATION_DT,ANNEE,TYPE,WILAYA_CODE,WILAYA,COMMUNE_CODE,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE,ZONE_RPA,ZONE_SCORE,PML_RATE,PML_EXPOSE
42305003230558,2023-09-05,2024-09-04,2023,Bien Immobilier,42,TIPAZA,1404,HADJOUT,705000.0,1500.0,Zone III,4.0,0.3,211500.0
29201003230061,2023-01-17,2024-01-16,2023,Bien Immobilier,29,MASCARA,786,MASCARA,4515000.0,2934.75,Zone IIa,2.0,0.12,541800.0
19306003230428,2023-05-17,2024-05-16,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,2450000.0,1592.5,Zone IIa,2.0,0.12,294000.0
42305003230665,2023-10-23,2024-10-22,2023,Bien Immobilier,42,TIPAZA,1413,SIDI AMAR TIPAZA,1080720.0,1500.0,Zone III,4.0,0.3,324216.0
16301003230418,2023-09-18,2024-09-17,2023,Bien Immobilier,16,ALGER,111,BIRTOUTA,5879700.0,4409.77,Zone III,4.0,0.3,1763910.0
25210003230049,2023-05-16,2024-05-15,2023,Bien Immobilier,25,CONSTANTINE,509,AIN ABID,2800000.0,0.0,Zone IIa,2.0,0.12,336000.0
16332003230374,2023-11-05,2024-11-04,2023,Bien Immobilier,16,ALGER,109,BIR KHADEM,6110000.0,4582.5,Zone III,4.0,0.3,1833000.0
16242003230070,2023-04-12,2024-04-11,2023,Bien Immobilier,16,ALGER,134,HYDRA,1165600.0,1500.0,Zone III,4.0,0.3,349680.0
19309003230826,2023-11-22,2024-11-21,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,3742320.0,2432.51,Zone IIa,2.0,0.12,449078.39999999997
15304003230295,2023-09-26,2024-09-25,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,1071050.0,1500.0,Zone IIa,2.0,0.12,128526.0
19306003230631,2023-07-18,2024-07-17,2023,Bien Immobilier,19,SETIF,1140,BAZER SAKRA,4200000.0,2730.0,Zone IIa,2.0,0.12,504000.0
35206003230054,2023-08-22,2024-08-21,2023,Bien Immobilier,35,BOUMERDES,450,BOUMERDES,1140000.0,1500.0,Zone III,4.0,0.3,342000.0
26301003230211,2023-09-20,2024-09-19,2023,Bien Immobilier,26,MEDEA,813,BERROUAGHIA,7000000.0,4550.0,Zone IIa,2.0,0.12,840000.0
34205003230062,2023-03-22,2024-03-21,2023,Bien Immobilier,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1631700.0,1500.0,Zone IIa,2.0,0.12,195804.0
31308003230086,2023-09-18,2024-09-17,2023,Bien Immobilier,31,ORAN,1010,EL KARMA,560000.0,1500.0,Zone IIa,2.0,0.12,67200.0
31310003230225,2023-05-31,2024-05-30,2023,Bien Immobilier,,,1003,BIR EL DJIR,2709350.0,1761.08,,,,
25301013230082,2023-05-16,2024-05-15,2023,Bien Immobilier,21,SKIKDA,1260,EL HARROUCH,1050000.0,1500.0,Zone IIa,2.0,0.12,126000.0
16334003230163,2023-07-06,2024-07-05,2023,Bien Immobilier,16,ALGER,136,KOUBA,2334340.0,1750.76,Zone III,4.0,0.3,700302.0
16336003230216,2023-10-09,2024-10-08,2023,Bien Immobilier,16,ALGER,118,CHERAGA ALGER,3710320.0,2782.74,Zone III,4.0,0.3,1113096.0
42305003230082,2023-01-20,2024-01-19,2023,Bien Immobilier,42,TIPAZA,1404,HADJOUT,2707880.0,2030.91,Zone III,4.0,0.3,812364.0
19306003230038,2023-01-08,2024-01-07,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,735000.0,1500.0,Zone IIa,2.0,0.12,88200.0
15310003230197,2023-08-03,2024-08-02,2023,Bien Immobilier,15,TIZI OUZOU,1487,MECHTRASS,3290000.0,2138.5,Zone IIa,2.0,0.12,394800.0
16309003230142,2023-08-16,2024-08-15,2023,Bien Immobilier,16,ALGER,97,AIN BENIAN (ALGER),4230000.0,3172.5,Zone III,4.0,0.3,1269000.0
16309003230091,2023-05-25,2024-05-24,2023,Bien Immobilier,16,ALGER,97,AIN BENIAN (ALGER),2280000.0,1710.0,Zone III,4.0,0.3,684000.0
05302003230315,2023-09-14,2024-09-13,2023,Bien Immobilier,5,BATNA,174,BATNA,2015000.0,1500.0,Zone I,1.0,0.05,100750.0
35303043230413,2023-12-03,2024-12-02,2023,Bien Immobilier,16,ALGER,147,ROUIBA,752000.0,1500.0,Zone III,4.0,0.3,225600.0
25306003230702,2023-09-17,2024-09-16,2023,Bien Immobilier,25,CONSTANTINE,513,CONSTANTINE,2232000.0,1800.0,Zone IIa,2.0,0.12,267840.0
42304003230501,2023-11-29,2024-11-28,2023,Bien Immobilier,42,TIPAZA,1396,BOURKIKA,2280000.0,1710.0,Zone III,4.0,0.3,684000.0
09213003230344,2023-10-27,2024-10-26,2023,Bien Immobilier,9,BLIDA,342,BLIDA,5966000.0,4474.5,Zone III,4.0,0.3,1789800.0
16309013230160,2023-12-19,2024-12-18,2023,Bien Immobilier,16,ALGER,150,SIDI MOUSSA,5054000.0,3790.5,Zone III,4.0,0.3,1516200.0
27302003230151,2023-07-12,2024-07-11,2023,Bien Immobilier,27,MOSTAGANEM,928,SIRAT,875000.0,1500.0,Zone IIa,2.0,0.12,105000.0
16334003230310,2023-12-29,2024-12-28,2023,Bien Immobilier,35,BOUMERDES,448,BOUDOUAOU,2409200.0,1806.9,Zone III,4.0,0.3,722760.0
34205003230107,2023-05-31,2024-05-30,2023,Bien Immobilier,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2589120.0,0.0,Zone IIa,2.0,0.12,310694.39999999997
16333003230038,2023-02-15,2024-02-14,2023,Bien Immobilier,35,BOUMERDES,450,BOUMERDES,3088260.0,2316.2,Zone III,4.0,0.3,926478.0
19309003230845,2023-11-27,2024-11-26,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,1750000.0,1500.0,Zone IIa,2.0,0.12,210000.0
16332003230365,2023-10-26,2024-10-25,2023,Bien Immobilier,16,ALGER,109,BIR KHADEM,2832140.0,2124.1,Zone III,4.0,0.3,849642.0
34303003230066,2023-05-15,2024-05-14,2023,Bien Immobilier,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,1657600.0,1500.0,Zone IIa,2.0,0.12,198912.0
28305003230196,2023-10-03,2024-10-02,2023,Bien Immobilier,28,M SILA,962,MSILA,5580000.0,3627.0,Zone IIa,2.0,0.12,669600.0
27302003230251,2024-01-02,2025-01-01,2024,Bien Immobilier,27,MOSTAGANEM,912,HASSI MAAMECHE,2841150.0,1846.75,Zone IIa,2.0,0.12,340938.0
42305003230809,2023-12-28,2024-12-27,2023,Bien Immobilier,42,TIPAZA,1404,HADJOUT,2470000.0,1852.5,Zone III,4.0,0.3,741000.0
29201003230568,2023-07-17,2024-07-16,2023,Bien Immobilier,29,MASCARA,786,MASCARA,1400000.0,1500.0,Zone IIa,2.0,0.12,168000.0
03202003230239,2023-10-20,2024-10-19,2023,Bien Immobilier,3,LAGHOUAT,749,LAGHOUAT,2480000.0,1500.0,Zone I,1.0,0.05,124000.0
19310003230051,2023-04-25,2024-04-24,2023,Bien Immobilier,19,SETIF,1182,SETIF,2100000.0,1500.0,Zone IIa,2.0,0.12,252000.0
26301003230197,2023-09-05,2024-09-04,2023,Bien Immobilier,26,MEDEA,838,MEDEA,2835000.0,1984.5,Zone IIb,3.0,0.2,567000.0
15302003230239,2023-07-09,2024-07-08,2023,Bien Immobilier,15,TIZI OUZOU,1488,MEKLA,1750000.0,1500.0,Zone IIa,2.0,0.12,210000.0
19309003230318,2023-05-05,2024-05-04,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,2140950.0,1500.0,Zone IIa,2.0,0.12,256914.0
43302013230091,2023-04-25,2024-04-24,2023,Bien Immobilier,43,MILA,901,ZEGHAIA,2800000.0,1820.0,Zone IIa,2.0,0.12,336000.0
05302013230280,2023-11-16,2024-11-15,2023,Bien Immobilier,5,BATNA,173,BARIKA,2179300.0,1500.0,Zone I,1.0,0.05,108965.0
19306003230299,2023-03-30,2024-03-29,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,700000.0,1500.0,Zone IIa,2.0,0.12,84000.0
16314003230301,2023-09-18,2024-09-17,2023,Bien Immobilier,16,ALGER,99,ALGER,2114320.0,1585.74,Zone III,4.0,0.3,634296.0
15303053230182,2023-10-07,2024-10-06,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,2538200.0,1649.83,Zone IIa,2.0,0.12,304584.0
31310003230492,2023-12-27,2024-12-26,2023,Bien Immobilier,31,ORAN,1003,BIR EL DJIR,2818200.0,1831.83,Zone IIa,2.0,0.12,338184.0
19310003230010,2023-01-27,2024-01-26,2023,Bien Immobilier,19,SETIF,1182,SETIF,2100000.0,1500.0,Zone IIa,2.0,0.12,252000.0
09213003230280,2023-09-17,2024-09-16,2023,Bien Immobilier,9,BLIDA,342,BLIDA,1880000.0,1500.0,Zone III,4.0,0.3,564000.0
25306023230090,2023-11-16,2024-11-15,2023,Bien Immobilier,25,CONSTANTINE,515,EL KHROUB,1116000.0,1500.0,Zone IIa,2.0,0.12,133920.0
19310003230155,2023-08-16,2024-08-15,2023,Bien Immobilier,19,SETIF,1182,SETIF,840000.0,1500.0,Zone IIa,2.0,0.12,100800.0
16309013230033,2023-02-19,2024-02-18,2023,Bien Immobilier,16,ALGER,150,SIDI MOUSSA,3154000.0,2365.5,Zone III,4.0,0.3,946200.0
16309033230123,2023-08-07,2024-08-06,2023,Bien Immobilier,9,BLIDA,362,SOUMAA BLIDA,1880000.0,1500.0,Zone III,4.0,0.3,564000.0
16334003230215,2023-09-08,2024-09-07,2023,Bien Immobilier,16,ALGER,99,ALGER,4573570.0,3430.18,Zone III,4.0,0.3,1372071.0
06304003230098,2023-09-14,2024-09-13,2023,Bien Immobilier,6,BEJAIA,286,SEMAOUNE,1550000.0,1500.0,Zone IIa,2.0,0.12,186000.0
16334003230063,2023-03-07,2024-03-06,2023,Bien Immobilier,16,ALGER,116,BOUZAREAH,2519400.0,1889.55,Zone III,4.0,0.3,755820.0
11301013230206,2023-11-28,2024-11-27,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,1120000.0,1500.0,Zone 0,0.0,0.01,11200.0
25301023230054,2023-09-04,2024-09-03,2023,Bien Immobilier,21,SKIKDA,1260,EL HARROUCH,2294000.0,1500.0,Zone IIa,2.0,0.12,275280.0
28305003230106,2023-05-16,2024-05-15,2023,Bien Immobilier,28,M SILA,940,BEN SROUR,1960000.0,1500.0,Zone I,1.0,0.05,98000.0
16340003230260,2023-08-08,2024-08-07,2023,Bien Immobilier,16,ALGER,127,EL MADANIA,8334980.0,6251.24,Zone III,4.0,0.3,2500494.0
29201003230151,2023-02-06,2024-02-05,2023,Bien Immobilier,29,MASCARA,785,MAOUSSA,2785650.0,1810.67,Zone IIa,2.0,0.12,334278.0
18301003230440,2023-05-01,2024-04-30,2023,Bien Immobilier,18,JIJEL,691,CHEKFA,5270000.0,3425.5,Zone IIa,2.0,0.12,632400.0
19306003230918,2023-10-06,2024-10-05,2023,Bien Immobilier,19,SETIF,1162,GUELTA ZERGA,4375000.0,2843.75,Zone IIa,2.0,0.12,525000.0
11301013230162,2023-08-04,2024-08-03,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,1680000.0,2100.0,Zone 0,0.0,0.01,16800.0
05303003230259,2023-05-23,2024-05-22,2023,Bien Immobilier,5,BATNA,172,ARRIS,2480000.0,1500.0,Zone I,1.0,0.05,124000.0
16323003230219,2023-12-06,2024-12-05,2023,Bien Immobilier,16,ALGER,134,HYDRA,20116000.0,15087.0,Zone III,4.0,0.3,6034800.0
34303003230143,2023-11-30,2024-11-29,2023,Bien Immobilier,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,2436350.0,0.0,Zone IIa,2.0,0.12,292362.0
18301003231088,2023-11-01,2024-10-31,2023,Bien Immobilier,18,JIJEL,710,TAHER,4340000.0,2821.0,Zone IIa,2.0,0.12,520800.0
40301003230063,2023-05-18,2024-05-17,2023,Bien Immobilier,40,KHENCHELA,721,EL HAMMA,496000.0,1500.0,Zone I,1.0,0.05,24800.0
35303043230383,2023-11-06,2024-11-05,2023,Bien Immobilier,16,ALGER,147,ROUIBA,1900000.0,1500.0,Zone III,4.0,0.3,570000.0
43303013230111,2023-09-14,2024-09-13,2023,Bien Immobilier,4,OUM EL BOUAGHI,1072,SIGUS,3565000.0,-2139.0,Zone I,1.0,0.05,178250.0
43303013230111,2023-09-14,2024-09-13,2023,Bien Immobilier,4,OUM EL BOUAGHI,1072,SIGUS,3565000.0,2139.0,Zone I,1.0,0.05,178250.0
31308023230105,2023-07-10,2024-07-09,2023,Bien Immobilier,31,ORAN,1003,BIR EL DJIR,5250000.0,3412.5,Zone IIa,2.0,0.12,630000.0
10302003230171,2023-05-30,2024-05-29,2023,Bien Immobilier,10,BOUIRA,399,AIN BESSAM,2625000.0,2047.5,Zone IIa,2.0,0.12,315000.0
16337003230027,2023-03-17,2024-03-16,2023,Bien Immobilier,16,ALGER,120,DELY BRAHIM,1691530.0,1500.0,Zone III,4.0,0.3,507459.0
16330013230121,2023-02-15,2024-02-14,2023,Bien Immobilier,9,BLIDA,344,BOUFARIK,1900000.0,1500.0,Zone III,4.0,0.3,570000.0
31308003230043,2023-05-25,2024-05-24,2023,Bien Immobilier,46,AIN TIMOUCHENT,70,BENI SAF,5145000.0,3344.25,Zone IIa,2.0,0.12,617400.0
19313003230173,2023-04-05,2024-04-04,2023,Bien Immobilier,19,SETIF,1182,SETIF,1750000.0,1500.0,Zone IIa,2.0,0.12,210000.0
28303003230098,2023-05-27,2024-05-26,2023,Bien Immobilier,28,M SILA,972,SIDI AISSA,565320.0,1500.0,Zone I,1.0,0.05,28266.0
16309013230022,2023-02-08,2024-02-07,2023,Bien Immobilier,16,ALGER,137,LES EUCALYPTUS,3743000.0,2807.25,Zone III,4.0,0.3,1122900.0
28305003230223,2023-10-31,2024-10-30,2023,Bien Immobilier,28,M SILA,957,MAGRA,1971600.0,1500.0,Zone IIa,2.0,0.12,236592.0
31310003230026,2023-01-22,2024-01-21,2023,Bien Immobilier,31,ORAN,1019,ORAN,2254000.0,1500.0,Zone IIa,2.0,0.12,270480.0
15308003230219,2023-05-01,2024-04-30,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,2480000.0,1612.0,Zone IIa,2.0,0.12,297600.0
19309003230852,2023-11-29,2024-11-28,2023,Bien Immobilier,19,SETIF,1159,EL OUELDJA SETIF,2282220.0,1500.0,Zone IIa,2.0,0.12,273866.39999999997
19313003230480,2023-08-02,2024-08-01,2023,Bien Immobilier,19,SETIF,1182,SETIF,5250000.0,3412.5,Zone IIa,2.0,0.12,630000.0
15210003230316,2023-04-12,2024-04-11,2023,Bien Immobilier,15,TIZI OUZOU,452,CHABET EL AMEUR,1680000.0,1500.0,Zone IIa,2.0,0.12,201600.0
05303003230177,2023-03-23,2024-03-22,2023,Bien Immobilier,5,BATNA,206,OUED CHAABA,2388860.0,1500.0,Zone I,1.0,0.05,119443.0
16331003230011,2023-01-09,2024-01-08,2023,Bien Immobilier,16,ALGER,119,DAR EL BEIDA,4000000.0,3000.0,Zone III,4.0,0.3,1200000.0
19306003230848,2023-09-17,2024-09-16,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,653100.0,1500.0,Zone IIa,2.0,0.12,78372.0
02308003230063,2023-11-26,2024-11-25,2023,Bien Immobilier,2,CHLEF,484,CHLEF,2836700.0,2127.52,Zone III,4.0,0.3,851010.0
25216003230030,2023-03-27,2024-03-25,2023,Bien Immobilier,25,CONSTANTINE,513,CONSTANTINE,3800000.0,0.0,Zone IIa,2.0,0.12,456000.0
06303033230020,2023-02-06,2024-02-05,2023,Bien Immobilier,6,BEJAIA,260,BEJAIA,2800850.0,1820.55,Zone IIa,2.0,0.12,336102.0
42304003230415,2023-10-02,2024-10-01,2023,Bien Immobilier,42,TIPAZA,1417,TIPAZA,2888000.0,2166.0,Zone III,4.0,0.3,866400.0
16311003230163,2023-05-16,2024-05-15,2023,Bien Immobilier,16,ALGER,137,LES EUCALYPTUS,3610000.0,2707.5,Zone III,4.0,0.3,1083000.0
31207003230031,2023-02-13,2024-02-12,2023,Bien Immobilier,31,ORAN,997,AIN TURK,2591600.0,2021.45,Zone IIa,2.0,0.12,310992.0
19313003230096,2023-03-06,2024-03-05,2023,Bien Immobilier,19,SETIF,1182,SETIF,2462950.0,1600.92,Zone IIa,2.0,0.12,295554.0
15308003230329,2023-07-10,2024-07-09,2023,Bien Immobilier,15,TIZI OUZOU,1462,BENI DOUALA,930000.0,1500.0,Zone IIa,2.0,0.12,111600.0
31207003230160,2023-12-25,2024-12-24,2023,Bien Immobilier,31,ORAN,997,AIN TURK,9590000.0,7480.2,Zone IIa,2.0,0.12,1150800.0
28305003230088,2023-04-27,2024-04-26,2023,Bien Immobilier,28,M SILA,962,MSILA,1122450.0,1500.0,Zone IIa,2.0,0.12,134694.0
03202003230210,2023-07-25,2024-07-24,2023,Bien Immobilier,3,LAGHOUAT,749,LAGHOUAT,2480000.0,1500.0,Zone I,1.0,0.05,124000.0
19309003230652,2023-09-25,2024-09-24,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,6200000.0,4030.0,Zone IIa,2.0,0.12,744000.0
16332003230414,2023-11-28,2024-11-27,2023,Bien Immobilier,16,ALGER,99,ALGER,2209000.0,1656.75,Zone III,4.0,0.3,662700.0
34205003230184,2023-09-12,2024-09-11,2023,Bien Immobilier,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,5250000.0,0.0,Zone IIa,2.0,0.12,630000.0
03202003230171,2023-05-25,2024-05-24,2023,Bien Immobilier,3,LAGHOUAT,749,LAGHOUAT,1860000.0,1500.0,Zone I,1.0,0.05,93000.0
15302013230039,2023-12-04,2024-05-30,2023,Bien Immobilier,15,TIZI OUZOU,1470,DRAA BEN KHEDDA,21000000.0,-6694.11,Zone IIa,2.0,0.12,2520000.0
16336003230050,2023-03-15,2024-03-14,2023,Bien Immobilier,16,ALGER,143,OULED FAYET,4577100.0,3432.82,Zone III,4.0,0.3,1373130.0
19309003230423,2023-06-22,2024-06-21,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,830800.0,1500.0,Zone IIa,2.0,0.12,99696.0
16330013230211,2023-05-13,2024-05-12,2023,Bien Immobilier,16,ALGER,147,ROUIBA,3938700.0,2954.02,Zone III,4.0,0.3,1181610.0
31207003230088,2023-06-06,2024-06-05,2023,Bien Immobilier,31,ORAN,997,AIN TURK,1050000.0,1500.0,Zone IIa,2.0,0.12,126000.0
19313003230034,2023-01-31,2024-01-30,2023,Bien Immobilier,19,SETIF,1182,SETIF,869400.0,1500.0,Zone IIa,2.0,0.12,104328.0
15308003230371,2023-08-02,2024-08-01,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,1240000.0,1500.0,Zone IIa,2.0,0.12,148800.0
16330003230151,2023-05-31,2024-05-30,2023,Bien Immobilier,16,ALGER,139,MOHAMMADIA ALGER,2838600.0,2128.95,Zone III,4.0,0.3,851580.0
18301003230580,2023-06-05,2024-06-04,2023,Bien Immobilier,18,JIJEL,710,TAHER,2170000.0,1500.0,Zone IIa,2.0,0.12,260400.0
35303023230006,2023-01-08,2024-01-07,2023,Bien Immobilier,35,BOUMERDES,450,BOUMERDES,1824000.0,1500.0,Zone III,4.0,0.3,547200.0
16309013230107,2023-08-17,2024-08-16,2023,Bien Immobilier,16,ALGER,150,SIDI MOUSSA,1178760.0,1500.0,Zone III,4.0,0.3,353628.0
05302003230109,2023-03-05,2024-03-04,2023,Bien Immobilier,5,BATNA,174,BATNA,2535490.0,1521.29,Zone I,1.0,0.05,126774.5
16330003230004,2023-01-11,2024-01-10,2023,Bien Immobilier,16,ALGER,106,BEB EZZOUAR,3445080.0,2583.81,Zone III,4.0,0.3,1033524.0
25301013230190,2023-11-14,2024-11-13,2023,Bien Immobilier,21,SKIKDA,1260,EL HARROUCH,589000.0,1500.0,Zone IIa,2.0,0.12,70680.0
11301003230557,2023-12-13,2024-12-12,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,19965680.0,13177.35,Zone 0,0.0,0.01,199656.80000000002
34301003230092,2023-02-23,2024-02-22,2023,Bien Immobilier,16,ALGER,123,DRARIA,4256000.0,3192.0,Zone III,4.0,0.3,1276800.0
15302003230368,2023-10-17,2024-10-16,2023,Bien Immobilier,15,TIZI OUZOU,1477,IFIGHA,2100000.0,2016.0,Zone IIa,2.0,0.12,252000.0
11301003230493,2023-10-30,2024-10-29,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,4760000.0,3141.6,Zone 0,0.0,0.01,47600.0
15310003230079,2023-05-30,2024-05-29,2023,Bien Immobilier,15,TIZI OUZOU,1466,BOGHNI,788640.0,1500.0,Zone IIa,2.0,0.12,94636.8
23302013230099,2023-09-03,2024-09-02,2023,Bien Immobilier,23,ANNABA,156,ANNABA,2170000.0,1500.0,Zone IIa,2.0,0.12,260400.0
35303043230101,2023-03-26,2024-03-25,2023,Bien Immobilier,16,ALGER,147,ROUIBA,1692000.0,1500.0,Zone III,4.0,0.3,507600.0
19306003230596,2023-07-09,2024-07-08,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,2100000.0,1500.0,Zone IIa,2.0,0.12,252000.0
02301003230069,2023-06-18,2024-06-17,2023,Bien Immobilier,2,CHLEF,480,BOUKADIR,2538200.0,1776.74,Zone IIb,3.0,0.2,507640.0
05303003230460,2023-10-09,2024-10-08,2023,Bien Immobilier,5,BATNA,172,ARRIS,620000.0,1500.0,Zone I,1.0,0.05,31000.0
19306003230871,2023-09-25,2024-09-24,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,1176000.0,1500.0,Zone IIa,2.0,0.12,141120.0
16332003230236,2023-06-20,2024-06-19,2023,Bien Immobilier,16,ALGER,109,BIR KHADEM,2280000.0,1710.0,Zone III,4.0,0.3,684000.0
16350003230044,2023-02-02,2024-02-01,2023,Bien Immobilier,16,ALGER,118,CHERAGA ALGER,25380000.0,19035.0,Zone III,4.0,0.3,7614000.0
19306003230296,2023-03-29,2024-03-28,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,875000.0,1500.0,Zone IIa,2.0,0.12,105000.0
31203003230127,2023-05-08,2024-05-07,2023,Bien Immobilier,31,ORAN,1019,ORAN,279000.0,1500.0,Zone IIa,2.0,0.12,33480.0
12302003230107,2023-06-13,2024-06-12,2023,Bien Immobilier,12,TEBESSA,1318,AIN ZERGA,4774000.0,2864.4,Zone I,1.0,0.05,238700.0
16314003230332,2023-10-19,2024-10-18,2023,Bien Immobilier,16,ALGER,107,BEN AKNOUN,3648000.0,3283.2,Zone III,4.0,0.3,1094400.0
29201003230162,2023-02-10,2024-02-09,2023,Bien Immobilier,29,MASCARA,786,MASCARA,2543800.0,1653.47,Zone IIa,2.0,0.12,305256.0
19309003230256,2023-03-27,2024-03-26,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,3100000.0,2015.0,Zone IIa,2.0,0.12,372000.0
11301003230381,2023-08-22,2024-08-21,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,4004000.0,3083.08,Zone 0,0.0,0.01,40040.0
15210003230360,2023-04-28,2024-04-27,2023,Bien Immobilier,15,TIZI OUZOU,1466,BOGHNI,1820000.0,1500.0,Zone IIa,2.0,0.12,218400.0
31310003230314,2023-08-15,2024-08-14,2023,Bien Immobilier,46,AIN TIMOUCHENT,69,AIN-TEMOUCHENT,5985000.0,3890.25,Zone IIa,2.0,0.12,718200.0
19304003230165,2023-08-14,2024-08-13,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,620000.0,1500.0,Zone IIa,2.0,0.12,74400.0
13204003230016,2023-02-06,2024-02-05,2023,Bien Immobilier,13,TLEMCEN,1560,TLEMCEN,372000.0,1500.0,Zone I,1.0,0.05,18600.0
15307003230016,2023-02-12,2024-02-11,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,7000000.0,4550.0,Zone IIa,2.0,0.12,840000.0
25303003230183,2023-11-15,2024-11-14,2023,Bien Immobilier,25,CONSTANTINE,515,EL KHROUB,8491100.0,5519.22,Zone IIa,2.0,0.12,1018932.0
42305003230345,2023-05-09,2024-05-08,2023,Bien Immobilier,42,TIPAZA,1404,HADJOUT,1974000.0,1500.0,Zone III,4.0,0.3,592200.0
15304063230132,2023-07-20,2024-07-19,2023,Bien Immobilier,15,TIZI OUZOU,1470,DRAA BEN KHEDDA,2945000.0,2356.0,Zone IIa,2.0,0.12,353400.0
15310003230251,2023-08-28,2024-08-27,2023,Bien Immobilier,15,TIZI OUZOU,1487,MECHTRASS,3500000.0,2275.0,Zone IIa,2.0,0.12,420000.0
11301003230252,2023-05-16,2024-05-15,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,1960000.0,1500.0,Zone 0,0.0,0.01,19600.0
11301003230432,2023-10-02,2024-10-01,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,672000.0,1500.0,Zone 0,0.0,0.01,6720.0
11301003230177,2023-03-16,2024-03-15,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,252000.0,1500.0,Zone 0,0.0,0.01,2520.0
16309023230239,2023-10-16,2024-10-15,2023,Bien Immobilier,16,ALGER,110,BIR MOURAD RAIS,4673620.0,4206.26,Zone III,4.0,0.3,1402086.0
15310003230175,2023-07-25,2024-07-24,2023,Bien Immobilier,15,TIZI OUZOU,1466,BOGHNI,2601830.0,1691.19,Zone IIa,2.0,0.12,312219.6
16335003230338,2023-11-21,2024-11-20,2023,Bien Immobilier,16,ALGER,139,MOHAMMADIA ALGER,2850000.0,2565.0,Zone III,4.0,0.3,855000.0
15307003230023,2023-02-24,2024-02-23,2023,Bien Immobilier,15,TIZI OUZOU,1467,BOUDJIMA,1575000.0,1500.0,Zone IIa,2.0,0.12,189000.0
19306003230783,2023-09-05,2024-09-04,2023,Bien Immobilier,19,SETIF,1145,BENI FOUDA,3382400.0,2198.56,Zone IIa,2.0,0.12,405888.0
15304003230334,2023-11-19,2024-11-18,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,2542000.0,1652.3,Zone IIa,2.0,0.12,305040.0
15309003230202,2023-06-15,2024-06-14,2023,Bien Immobilier,15,TIZI OUZOU,1498,TIGZIRT,750820.0,1500.0,Zone IIa,2.0,0.12,90098.4
06303033230038,2023-02-27,2024-02-26,2023,Bien Immobilier,6,BEJAIA,260,BEJAIA,430900.0,1500.0,Zone IIa,2.0,0.12,51708.0
19306003230556,2023-06-22,2024-06-21,2023,Bien Immobilier,19,SETIF,1158,EL EULMA,700000.0,1500.0,Zone IIa,2.0,0.12,84000.0
15203003230031,2023-02-27,2024-02-26,2023,Bien Immobilier,15,TIZI OUZOU,1503,TIZI OUZOU,3695200.0,2401.88,Zone IIa,2.0,0.12,443424.0
18301003231249,2023-12-14,2024-12-13,2023,Bien Immobilier,18,JIJEL,696,EL KENNAR NOUCHFI,2480000.0,1612.0,Zone IIa,2.0,0.12,297600.0
10302003230113,2023-04-10,2024-04-09,2023,Bien Immobilier,10,BOUIRA,400,AIN EL HADJAR BOUIRA,5040000.0,3276.0,Zone IIa,2.0,0.12,604800.0
16339003230146,2023-07-01,2024-06-30,2023,Bien Immobilier,16,ALGER,136,KOUBA,825360.0,1500.0,Zone III,4.0,0.3,247608.0
11301003230138,2023-02-24,2024-02-23,2023,Bien Immobilier,11,TAMENRASSET,1315,TAMANRASSET,2800000.0,1540.0,Zone 0,0.0,0.01,28000.0
